Comment,DataSet/Point,Oxides,K2O,CaO,TiO2,MnO,FeO,Na2O,MgO,SiO2,Al2O3,Total,Anorthite,Weight Percent,K,Ca,Ti,Mn,Fe,Na,Mg,Si,Al,O,Total.1,Detection Limit,K.1,Ca.1,Ti.1,Mn.1,Fe.1,Na.1,Mg.1,Si.1,Al.1,O.1,Standard Deviation,K.2,Ca.2,Ti.2,Mn.2,Fe.2,Na.2,Mg.2,Si.2,Al.2,O.2,X,Y,Z,Beam X,Beam Y,Distance (µ),Mean Z,Point#,Date,CationSum
T8_plag3_rtoc,2 / 28 . ,,0.0298,17.0671,0.0354,0.0054,0.5688,1.6228,0.1556,46.4622,32.975,98.922,85.31988296,,0.0247,12.1978,0.0212,0.0042,0.4421,1.2039,0.0938,21.7176,17.4518,45.7649,98.922,,382,709,147,250,148,575,84,789,469,,,0.0347,0.3432,0.0128,0.021,0.0203,0.1162,0.0085,0.4261,0.2846,,12316.6,781.3,262, , ,135.00,11.679,106,19/7/2021 5:32:01 AM,
T8_plag3_rtoc,2 / 29 . ,,0.0383,17.0991,0.0316,0.0083,0.5483,1.6022,0.1569,46.4803,33.0225,98.9874,85.50240946,,0.0318,12.2206,0.019,0.0064,0.4262,1.1886,0.0946,21.7261,17.4769,45.7972,98.9874,,347,682,144,254,150,566,84,744,483,,,0.033,0.3431,0.0126,0.0213,0.0202,0.1153,0.0086,0.4257,0.285,,12313.8,785.4,262, , ,140.00,11.6863,107,19/7/2021 5:38:17 AM,
T8_plag3_rtoc,2 / 30 . ,,0.019,16.9198,0.0263,0.0099,0.5575,1.7274,0.1489,46.4549,32.9706,98.8343,84.40637942,,0.0158,12.0924,0.0158,0.0077,0.4334,1.2815,0.0898,21.7143,17.4494,45.7343,98.8343,,383,694,148,251,151,567,85,750,471,,,0.0335,0.3413,0.0128,0.0211,0.0203,0.1191,0.0086,0.4257,0.2846,,12311,789.6,262, , ,145.00,11.6585,108,19/7/2021 5:44:35 AM,
T8_plag3_rtoc,2 / 31 . ,,0.006,17.1486,0.0184,0.0041,0.5548,1.7917,0.1576,46.5237,33.1213,99.3261,84.09970762,,0.0049,12.256,0.0111,0.0031,0.4312,1.3291,0.095,21.7464,17.5292,45.9199,99.3261,,376,706,150,252,149,599,84,790,470,,,0.0315,0.344,0.0128,0.0211,0.0202,0.1221,0.0086,0.4266,0.2854,,12308.1,793.7,262, , ,150.00,11.722,109,19/7/2021 5:50:51 AM,
T8_plag3_rtoc,2 / 32 . ,,0.0108,17.0999,0.0354,-0.0075,0.5477,1.7374,0.1513,47.0664,33.1497,99.7912,84.46965909,,0.009,12.2212,0.0212,-0.0058,0.4257,1.2889,0.0913,22.0001,17.5442,46.1954,99.7912,,392,699,146,262,150,543,85,766,470,,,0.0334,0.3434,0.0127,0.0216,0.0202,0.1186,0.0086,0.4288,0.2855,,12305.3,797.8,262, , ,155.00,11.769,110,19/7/2021 5:57:07 AM,
T8_plag3_rtoc,2 / 33 . ,,0.0311,17.1019,0.0307,-0.0041,0.5616,1.6159,0.1498,46.875,32.9686,99.3304,85.39858932,,0.0258,12.2227,0.0184,-0.0032,0.4365,1.1987,0.0903,21.9106,17.4484,45.9822,99.3304,,372,674,146,260,150,552,84,774,483,,,0.034,0.3431,0.0127,0.0215,0.0203,0.1152,0.0085,0.4279,0.2847,,12302.5,801.9,262, , ,160.00,11.7232,111,19/7/2021 6:03:22 AM,
T8_plag3_rtoc,2 / 34 . ,,0.0124,16.9539,0.0367,0.0033,0.5603,1.6724,0.146,46.8342,33.0648,99.2841,84.85344039,,0.0103,12.1168,0.022,0.0025,0.4355,1.2407,0.088,21.8916,17.4993,45.9773,99.2841,,391,679,144,246,150,567,84,769,473,,,0.0335,0.3415,0.0126,0.0206,0.0203,0.1174,0.0085,0.4277,0.285,,12299.6,806,262, , ,165.00,11.709,112,19/7/2021 6:09:37 AM,
T8_plag3_rtoc,2 / 35 . ,,0.0148,17.1678,0.0189,0.0072,0.5304,1.4837,0.1382,46.1467,33.4449,98.9526,86.47611086,,0.0123,12.2697,0.0113,0.0056,0.4123,1.1007,0.0834,21.5702,17.7004,45.7867,98.9526,,391,692,149,241,151,530,85,752,481,,,0.0337,0.3441,0.0127,0.0202,0.02,0.1104,0.0085,0.4244,0.287,,12296.8,810.2,262, , ,170.00,11.6823,113,19/7/2021 6:15:53 AM,
T8_plag3_rtoc,2 / 36 . ,,0.0179,17.2281,0.0234,-0.0055,0.544,1.5125,0.1318,46.6971,33.2815,99.4308,86.29122537,,0.0148,12.3129,0.014,-0.0043,0.4229,1.1221,0.0795,21.8275,17.614,46.0275,99.4308,,369,679,147,252,150,529,84,728,465,,,0.0323,0.3446,0.0126,0.0208,0.0201,0.1112,0.0084,0.4266,0.2859,,12294,814.3,262, , ,175.00,11.7382,114,19/7/2021 6:22:10 AM,
T8_plag3_rtoc,2 / 37 . ,,0.0276,17.2723,0.0161,-0.0012,0.5518,1.5038,0.1433,46.5701,33.4471,99.5308,86.38947862,,0.0229,12.3444,0.0096,-0.0009,0.4289,1.1156,0.0864,21.7681,17.7016,46.0542,99.5308,,340,719,149,257,146,504,84,726,478,,,0.0312,0.3456,0.0126,0.0214,0.02,0.1102,0.0084,0.426,0.2869,,12291.2,818.4,262, , ,180.00,11.7528,115,19/7/2021 6:28:27 AM,
T8_plag3_rtoc,2 / 38 . ,,0.0276,17.2024,0.0257,0.0067,0.5377,1.5042,0.1355,46.6167,33.3299,99.3864,86.33859081,,0.0229,12.2945,0.0154,0.0052,0.418,1.1159,0.0817,21.7899,17.6396,46.0034,99.3864,,382,728,150,245,147,558,85,756,475,,,0.0344,0.345,0.0129,0.0206,0.0199,0.1119,0.0084,0.4265,0.2863,,12288.3,822.5,262, , ,185.00,11.7332,116,19/7/2021 6:34:44 AM,
T8_plag3_rtoc,2 / 39 . ,,0.001,17.4364,0.0243,0.0035,0.5343,1.4418,0.1266,45.9437,33.4442,98.956,86.98441622,,0.0008,12.4617,0.0146,0.0027,0.4154,1.0696,0.0764,21.4753,17.7001,45.7394,98.956,,383,675,146,255,146,541,85,767,478,,,0.0315,0.3468,0.0126,0.0213,0.0198,0.1094,0.0083,0.4235,0.2869,,12285.5,826.7,262, , ,190.00,11.6979,117,19/7/2021 6:40:59 AM,
T8_plag3_rtoc,2 / 40 . ,,0.0065,17.5409,0.0071,0.0061,0.5328,1.4261,0.1265,45.8032,33.9591,99.4082,87.17482776,,0.0054,12.5364,0.0042,0.0047,0.4141,1.0579,0.0763,21.4096,17.9726,45.9269,99.4082,,403,729,152,260,150,476,84,778,474,,,0.0338,0.3487,0.0127,0.0218,0.02,0.1068,0.0083,0.4232,0.2895,,12282.7,830.8,262, , ,195.00,11.7516,118,19/7/2021 6:47:15 AM,
T8_plag3_rtoc,2 / 41 . ,,0.0231,17.6622,0.0192,-0.0013,0.5402,1.3482,0.1184,46.2096,33.8994,99.819,87.86353524,,0.0192,12.6231,0.0115,-0.001,0.4199,1.0002,0.0714,21.5996,17.941,46.1342,99.819,,403,682,148,255,147,476,85,747,480,,,0.0356,0.3494,0.0126,0.0211,0.0199,0.1042,0.0083,0.4245,0.2891,,12279.8,834.9,262, , ,200.00,11.8053,119,19/7/2021 6:53:30 AM,
T8_plag3_rtoc,2 / 42 . ,,-0.0021,18.1178,0.0185,0.0047,0.5066,1.1636,0.1085,45.0372,34.1883,99.1431,89.58825915,,-0.0017,12.9487,0.0111,0.0036,0.3938,0.8632,0.0654,21.0516,18.0939,45.7135,99.1431,,403,684,148,255,150,530,84,830,463,,,0.0329,0.3545,0.0126,0.0213,0.0197,0.0997,0.0081,0.42,0.2904,,12271.3,847.4,262, , ,215.17,11.7545,120,19/7/2021 6:59:46 AM,
T8_plag3_rtoc,2 / 43 . ,,0.012,17.8393,0.016,0.018,0.5168,1.1647,0.1043,45.3271,34.1894,99.1876,89.4339496,,0.01,12.7496,0.0096,0.0139,0.4017,0.8641,0.0629,21.1871,18.0945,45.7943,99.1876,,410,693,147,249,146,524,85,778,482,,,0.035,0.3516,0.0125,0.0212,0.0196,0.0995,0.0081,0.4208,0.2906,,12262.7,859.9,262, , ,230.34,11.7465,121,19/7/2021 7:06:01 AM,
T8_plag3_rtoc,2 / 44 . ,,0.0035,17.6444,0.0171,0.003,0.5099,1.2694,0.1032,45.1825,33.7281,98.4609,88.48098018,,0.0029,12.6103,0.0102,0.0023,0.3964,0.9417,0.0622,21.1195,17.8503,45.4651,98.4609,,379,745,150,261,147,518,85,767,496,,,0.0315,0.3502,0.0128,0.0217,0.0196,0.1029,0.0081,0.4199,0.2885,,12254.1,872.4,262, , ,245.51,11.654,122,19/7/2021 7:12:17 AM,
T8_plag3_rtoc,2 / 45 . ,,0.009,18.0103,0.0263,0.005,0.5132,1.1517,0.1068,45.3807,34.2558,99.4587,89.62856469,,0.0074,12.8718,0.0158,0.0038,0.3989,0.8544,0.0644,21.2121,18.1296,45.9003,99.4587,,380,712,145,241,147,500,85,760,468,,,0.0322,0.3537,0.0125,0.0201,0.0196,0.0982,0.0082,0.4208,0.2907,,12245.5,884.9,262, , ,260.68,11.7842,123,19/7/2021 7:18:32 AM,
T8_plag3_rtoc,2 / 46 . ,,-0.015,17.9343,0.0167,-0.0067,0.5161,1.2488,0.102,45.4882,33.9827,99.267,88.80967404,,-0.0125,12.8175,0.01,-0.0052,0.4012,0.9264,0.0615,21.2624,17.9851,45.8206,99.267,,400,717,150,257,146,504,85,798,460,,,0.0311,0.3529,0.0127,0.0212,0.0196,0.1017,0.0081,0.4217,0.2893,,12236.9,897.5,262, , ,275.86,11.7561,124,19/7/2021 7:24:47 AM,
T8_plag3_rtoc,2 / 47 . ,,0.0022,17.8474,0.0044,0.0081,0.5082,1.24,0.1047,45.6103,34.2302,99.5553,88.83166274,,0.0018,12.7554,0.0026,0.0063,0.395,0.9199,0.0631,21.3195,18.1161,45.9757,99.5553,,402,708,148,251,148,531,84,754,469,,,0.0332,0.3518,0.0124,0.0211,0.0196,0.1024,0.0081,0.4219,0.2906,,12228.3,910,262, , ,291.03,11.7829,125,19/7/2021 7:31:03 AM,
T8_plag3_rtoc,2 / 48 . ,,0.015,17.7779,0.02,-0.0026,0.4858,1.1987,0.0993,45.0801,34.1984,98.8727,89.12557299,,0.0125,12.7057,0.012,-0.002,0.3776,0.8893,0.0599,21.0716,18.0993,45.6468,98.8727,,355,768,148,261,150,498,86,719,480,,,0.0309,0.352,0.0127,0.0216,0.0195,0.0998,0.0082,0.4189,0.2906,,12219.8,922.5,262, , ,306.20,11.7035,126,19/7/2021 7:37:20 AM,
T8_plag3_rtoc,2 / 49 . ,,-0.0085,17.8749,0.0182,-0.0012,0.5106,1.127,0.1179,45.3484,34.0507,99.0379,89.75921302,,-0.0071,12.7751,0.0109,-0.001,0.3969,0.8361,0.0711,21.197,18.0211,45.7378,99.0379,,402,711,148,260,145,505,83,745,472,,,0.032,0.3522,0.0126,0.0216,0.0195,0.0975,0.0081,0.4204,0.2897,,12211.2,935,262, , ,321.37,11.7289,127,19/7/2021 7:43:36 AM,
T8_plag3_rtoc,2 / 50 . ,,0.0097,17.8275,0.0094,-0.0253,0.5108,1.2394,0.1036,45.6941,34.1824,99.5515,88.82539467,,0.0081,12.7412,0.0057,-0.0196,0.3971,0.9194,0.0625,21.3586,18.0908,45.9879,99.5515,,388,674,147,271,146,494,85,770,464,,,0.0329,0.3512,0.0124,0.0219,0.0195,0.1011,0.0081,0.4224,0.2903,,12202.6,947.5,262, , ,336.54,11.779,128,19/7/2021 7:49:51 AM,
T8_plag3_rtoc,2 / 51 . ,,0.0028,18.0124,0.0276,0.0133,0.5007,1.1349,0.1072,45.6671,33.9624,99.4284,89.76543996,,0.0023,12.8733,0.0165,0.0103,0.3892,0.842,0.0646,21.346,17.9744,45.9098,99.4284,,374,701,144,247,150,520,84,750,476,,,0.031,0.3536,0.0124,0.0209,0.0196,0.0983,0.0081,0.4219,0.2893,,12194,960,262, , ,351.71,11.7808,129,19/7/2021 7:56:06 AM,
T8_plag5_rtoc,1 / 1 . ,,0.0206,16.9003,0.0462,-0.0056,0.703,1.8861,0.1592,47.3799,33.0135,100.1032,83.19812205,,0.0171,12.0786,0.0277,-0.0043,0.5464,1.3992,0.096,22.1466,17.4721,46.3238,100.1032,,358,696,143,265,150,530,85,752,465,,,0.0318,0.3411,0.0127,0.0219,0.0219,0.1227,0.0086,0.4302,0.2849,,9574,-961,174, , ,0.00,11.8093,1,19/7/2021 8:35:11 AM,
T8_plag5_rtoc,1 / 2 . ,,0.0003,16.4925,0.0379,0.0082,0.6618,1.9245,0.1574,47.5924,32.8885,99.7636,82.5656809,,0.0003,11.7871,0.0227,0.0064,0.5144,1.4277,0.0949,22.246,17.406,46.2581,99.7636,,405,701,147,256,150,559,85,739,481,,,0.0333,0.3366,0.0129,0.0215,0.0215,0.1246,0.0086,0.4312,0.2844,,9569.2,-959.6,173, , ,5.10,11.7441,2,19/7/2021 8:41:40 AM,
T8_plag5_rtoc,1 / 3 . ,,-0.0015,16.4932,0.0435,0.0088,0.681,2.0015,0.1669,47.9983,32.4985,99.89,81.99435701,,-0.0013,11.7876,0.0261,0.0068,0.5293,1.4848,0.1006,22.4357,17.1996,46.3208,99.89,,400,668,143,251,150,554,83,792,462,,,0.0327,0.3361,0.0126,0.0211,0.0217,0.1267,0.0086,0.4335,0.2823,,9564.4,-958.3,173, , ,10.06,11.7603,3,19/7/2021 8:47:53 AM,
T8_plag5_rtoc,1 / 4 . ,,0.0158,16.3506,0.0332,0.0066,0.6417,1.9405,0.1524,47.9173,33.0123,100.0704,82.32076892,,0.0132,11.6857,0.0199,0.0051,0.4988,1.4396,0.0919,22.3978,17.4715,46.447,100.0704,,405,664,148,268,151,546,85,755,482,,,0.035,0.3345,0.0129,0.0224,0.0213,0.1246,0.0086,0.433,0.285,,9559.6,-956.9,173, , ,15.05,11.7671,4,19/7/2021 8:54:09 AM,
T8_plag5_rtoc,1 / 5 . ,,0.0045,16.9183,0.0269,0.0076,0.6554,1.7698,0.1437,47.4653,33.5575,100.5492,84.08335586,,0.0038,12.0914,0.0161,0.0059,0.5094,1.3129,0.0866,22.1865,17.7601,46.5763,100.5492,,409,697,148,252,149,526,85,750,465,,,0.0341,0.3413,0.0128,0.0212,0.0214,0.1191,0.0085,0.4307,0.2875,,9554.7,-955.5,173, , ,20.05,11.8523,5,19/7/2021 9:00:25 AM,
T8_plag5_rtoc,1 / 6 . ,,-0.0051,17.0041,0.0245,0.0026,0.6283,1.7028,0.1336,46.9746,33.15,99.6154,84.65889663,,-0.0042,12.1527,0.0147,0.002,0.4884,1.2632,0.0805,21.9572,17.5444,46.1165,99.6154,,406,671,146,247,151,515,84,788,474,,,0.0328,0.342,0.0125,0.0206,0.0211,0.1167,0.0084,0.4287,0.2856,,9549.9,-954.2,173, , ,25.05,11.7532,6,19/7/2021 9:06:42 AM,
T8_plag5_rtoc,1 / 7 . ,,0.0433,17.0974,0.0283,0.0159,0.6239,1.6205,0.1291,46.8326,33.4363,99.8272,85.35981889,,0.0359,12.2194,0.0169,0.0123,0.4849,1.2022,0.0779,21.8908,17.6959,46.1909,99.8272,,346,699,149,251,149,528,85,753,474,,,0.0335,0.3434,0.0128,0.0213,0.021,0.1146,0.0084,0.4276,0.2869,,9545.1,-952.8,173, , ,30.06,11.7856,7,19/7/2021 9:12:58 AM,
T8_plag5_rtoc,1 / 8 . ,,0.0248,16.9478,0.0205,-0.0028,0.6234,1.692,0.133,46.6049,33.54,99.5837,84.69841817,,0.0206,12.1125,0.0123,-0.0022,0.4846,1.2552,0.0802,21.7844,17.7508,46.0853,99.5837,,326,676,147,260,147,525,85,758,459,,,0.0298,0.3414,0.0126,0.0216,0.0209,0.1167,0.0084,0.4268,0.2873,,9540.3,-951.4,173, , ,35.06,11.7465,8,19/7/2021 9:19:14 AM,
T8_plag5_rtoc,1 / 9 . ,,0.0195,17.2327,0.0285,0.0142,0.5983,1.5427,0.1354,46.6446,33.3612,99.5772,86.0588751,,0.0162,12.3161,0.0171,0.011,0.4651,1.1445,0.0816,21.8029,17.6562,46.0665,99.5772,,381,654,148,247,150,557,84,807,492,,,0.0335,0.3443,0.0128,0.021,0.0208,0.1132,0.0084,0.4274,0.2867,,9535.5,-950.1,173, , ,40.06,11.7624,9,19/7/2021 9:25:30 AM,
T8_plag5_rtoc,1 / 10 . ,,0.0214,17.875,0.0248,0.0157,0.5674,1.179,0.0978,46.1347,34.0625,99.9783,89.33713794,,0.0178,12.7752,0.0148,0.0122,0.441,0.8747,0.059,21.5646,18.0273,46.1918,99.9783,,368,730,146,249,149,557,85,788,490,,,0.0327,0.3525,0.0126,0.0211,0.0204,0.1012,0.0081,0.4247,0.29,,9530.7,-948.7,173, , ,45.07,11.8406,10,19/7/2021 9:31:46 AM,
T8_plag5_rtoc,1 / 11 . ,,0.0026,17.6668,0.0316,0.0132,0.5655,1.176,0.0982,45.7806,34.4345,99.7692,89.24948766,,0.0022,12.6264,0.019,0.0102,0.4396,0.8724,0.0592,21.3991,18.2242,46.1169,99.7692,,413,687,144,251,148,446,84,803,492,,,0.0343,0.3496,0.0125,0.0213,0.0203,0.0972,0.008,0.4235,0.2919,,9525.8,-947.3,173, , ,50.07,11.8042,11,19/7/2021 9:38:01 AM,
T8_plag5_rtoc,1 / 12 . ,,-0.0067,17.7878,0.0234,-0.0047,0.5596,1.1007,0.0939,45.8509,34.3305,99.7355,89.93008648,,-0.0056,12.7129,0.014,-0.0036,0.435,0.8166,0.0566,21.4319,18.1692,46.1085,99.7355,,374,723,144,254,152,501,85,767,482,,,0.0298,0.3514,0.0124,0.021,0.0204,0.0964,0.008,0.4232,0.2912,,9521,-945.9,173, , ,55.08,11.8046,12,19/7/2021 9:44:17 AM,
T8_plag5_rtoc,1 / 13 . ,,0.0122,17.4958,0.0238,0.0051,0.5527,1.4016,0.1033,46.5277,34.4097,100.5319,87.33888566,,0.0101,12.5042,0.0143,0.0039,0.4296,1.0398,0.0623,21.7483,18.2111,46.5084,100.5319,,328,691,145,247,149,480,85,742,467,,,0.0284,0.3477,0.0125,0.0207,0.0202,0.1061,0.0081,0.4263,0.2915,,9516.2,-944.6,173, , ,60.09,11.8733,13,19/7/2021 9:50:33 AM,
T8_plag5_rtoc,1 / 14 . ,,-0.0027,17.4254,0.0309,0.0092,0.5649,1.2797,0.1012,46.5147,34.3206,100.2439,88.2696536,,-0.0022,12.4538,0.0185,0.0071,0.4391,0.9494,0.061,21.7422,18.1639,46.4111,100.2439,,424,722,142,250,148,546,85,757,473,,,0.0346,0.3474,0.0124,0.0211,0.0203,0.1042,0.0081,0.4264,0.291,,9511.4,-943.2,173, , ,65.09,11.8402,14,19/7/2021 9:56:48 AM,
T8_plag5_rtoc,1 / 15 . ,,0.0025,17.7923,0.0135,0.0087,0.5602,1.2104,0.1113,46.3325,34.2797,100.3112,89.03897934,,0.0021,12.7161,0.0081,0.0068,0.4355,0.8979,0.0671,21.6571,18.1423,46.3784,100.3112,,410,687,148,253,149,541,83,762,475,,,0.034,0.351,0.0125,0.0213,0.0203,0.1017,0.0081,0.4254,0.2909,,9506.6,-941.8,173, , ,70.10,11.8679,15,19/7/2021 10:03:03 AM,
T8_plag5_rtoc,1 / 16 . ,,-0.0013,17.6456,0.0241,-0.0068,0.5466,1.298,0.1178,46.1591,34.2371,100.0203,88.25264737,,-0.0011,12.6112,0.0145,-0.0053,0.4249,0.9629,0.071,21.576,18.1197,46.2464,100.0203,,411,711,143,260,149,493,83,776,502,,,0.0337,0.3497,0.0123,0.0214,0.0201,0.103,0.0081,0.4249,0.2911,,9501.8,-940.5,173, , ,75.10,11.8247,16,19/7/2021 10:09:19 AM,
T8_plag5_rtoc,1 / 17 . ,,0.0203,17.5278,0.0291,0.0165,0.5533,1.3053,0.1078,46.7397,34.3963,100.6961,88.12445923,,0.0169,12.527,0.0174,0.0128,0.4301,0.9683,0.065,21.8474,18.204,46.6072,100.6961,,358,704,145,244,151,514,83,772,467,,,0.0318,0.3483,0.0126,0.0208,0.0203,0.1039,0.008,0.4276,0.2914,,9496.9,-939.1,173, , ,80.11,11.8955,17,19/7/2021 10:15:35 AM,
T8_plag5_rtoc,1 / 18 . ,,-0.0043,17.3642,0.0334,-0.0077,0.5614,1.3202,0.1191,46.9196,33.9359,100.2416,87.90581629,,-0.0036,12.4101,0.02,-0.006,0.4364,0.9794,0.0718,21.9314,17.9603,46.4418,100.2416,,388,705,142,261,148,519,83,768,470,,,0.0313,0.3465,0.0124,0.0215,0.0203,0.1046,0.0082,0.4283,0.2891,,9492.1,-937.7,173, , ,85.12,11.8346,18,19/7/2021 10:21:51 AM,
T8_plag5_rtoc,1 / 19 . ,,0.0087,17.4132,0.0078,0.0017,0.5519,1.4171,0.1191,46.7008,33.7817,100.0019,87.16391358,,0.0072,12.4451,0.0047,0.0013,0.429,1.0513,0.0718,21.8292,17.8787,46.2837,100.0019,,391,693,151,248,148,545,85,746,463,,,0.0331,0.3468,0.0127,0.0207,0.0201,0.1087,0.0083,0.4269,0.2883,,9487.3,-936.4,173, , ,90.12,11.8106,19,19/7/2021 10:28:07 AM,
T8_plag5_rtoc,1 / 20 . ,,0.022,17.5075,0.0327,0.0066,0.551,1.381,0.1339,47.0796,33.9517,100.6659,87.50902373,,0.0182,12.5125,0.0196,0.0051,0.4283,1.0245,0.0808,22.0062,17.9687,46.602,100.6659,,391,720,146,258,152,506,83,762,478,,,0.0345,0.3483,0.0127,0.0216,0.0203,0.1062,0.0083,0.4289,0.2893,,9482.5,-935,173, , ,95.13,11.8903,20,19/7/2021 10:34:22 AM,
T8_plag5_rtoc,1 / 21 . ,,0.0269,17.3273,0.03,0.0072,0.5592,1.4038,0.1201,46.4733,33.8499,99.7977,87.21400385,,0.0224,12.3837,0.018,0.0056,0.4347,1.0414,0.0724,21.7228,17.9148,46.1819,99.7977,,384,688,146,249,149,556,84,758,474,,,0.0345,0.3458,0.0127,0.0209,0.0202,0.1087,0.0082,0.4261,0.2888,,9477.7,-933.6,172, , ,100.15,11.7873,21,19/7/2021 10:40:39 AM,
T8_plag5_rtoc,1 / 22 . ,,-0.0048,17.1651,0.0265,0.0046,0.5689,1.6296,0.131,46.9691,33.3992,99.8891,85.33921218,,-0.004,12.2678,0.0159,0.0035,0.4422,1.2089,0.079,21.9546,17.6763,46.2449,99.8892,,376,718,146,248,152,549,85,731,467,,,0.0302,0.3444,0.0126,0.0208,0.0205,0.1156,0.0084,0.428,0.2866,,9472.9,-932.3,172, , ,105.15,11.7858,22,19/7/2021 10:46:53 AM,
T8_plag5_rtoc,1 / 23 . ,,0.0249,17.1333,0.0443,0.0063,0.5555,1.6349,0.1324,47.1595,33.4251,100.1162,85.27527177,,0.0207,12.2451,0.0265,0.0049,0.4318,1.2129,0.0799,22.0436,17.69,46.361,100.1162,,366,697,144,251,149,570,84,724,463,,,0.0329,0.3438,0.0128,0.021,0.0202,0.1164,0.0083,0.4288,0.2867,,9468.1,-930.9,172, , ,110.16,11.8099,23,19/7/2021 10:53:07 AM,
T8_plag5_rtoc,1 / 24 . ,,0.0259,17.1497,0.0213,0.0004,0.5808,1.4865,0.1364,46.9698,33.7416,100.1123,86.44168792,,0.0215,12.2568,0.0128,0.0003,0.4514,1.1027,0.0822,21.9549,17.8575,46.3721,100.1123,,374,710,148,255,146,461,83,824,464,,,0.0336,0.3441,0.0127,0.0212,0.0204,0.1083,0.0083,0.4293,0.2882,,9463.2,-929.5,172, , ,115.17,11.8118,24,19/7/2021 10:59:22 AM,
T8_plag5_rtoc,1 / 25 . ,,0.0182,17.4293,0.0261,0.0096,0.564,1.4409,0.1284,46.9872,33.9531,100.5568,86.98687435,,0.0151,12.4566,0.0156,0.0074,0.4384,1.069,0.0774,21.9631,17.9694,46.5448,100.5568,,378,691,144,254,147,534,84,785,461,,,0.0331,0.347,0.0125,0.0214,0.0202,0.1091,0.0083,0.4288,0.2892,,9458.4,-928.2,172, , ,120.17,11.8748,25,19/7/2021 11:05:36 AM,
T8_plag5_rtoc,1 / 26 . ,,0.0285,17.229,0.0265,0.0014,0.5669,1.582,0.1455,46.9061,33.751,100.237,85.75169727,,0.0236,12.3135,0.0159,0.0011,0.4407,1.1736,0.0878,21.9252,17.8625,46.3933,100.237,,337,663,146,262,148,577,83,778,476,,,0.0311,0.3444,0.0126,0.0218,0.0203,0.115,0.0084,0.4284,0.2885,,9453.6,-926.8,172, , ,125.18,11.8283,26,19/7/2021 11:11:52 AM,
T8_plag5_rtoc,1 / 27 . ,,0.027,16.8939,0.0328,0.0057,0.5794,1.7782,0.1556,47.6622,33.3864,100.5211,84.00049541,,0.0224,12.074,0.0196,0.0044,0.4504,1.3191,0.0938,22.2786,17.6695,46.5893,100.5211,,371,701,146,257,148,550,83,769,478,,,0.0335,0.3411,0.0127,0.0215,0.0205,0.12,0.0085,0.4318,0.2867,,9448.8,-925.4,172, , ,130.18,11.8411,27,19/7/2021 11:18:08 AM,
T8_plag5_rtoc,1 / 28 . ,,0.0027,16.9831,0.026,0.0015,0.5666,1.6364,0.1413,47.7631,33.3456,100.4663,85.1527744,,0.0022,12.1377,0.0156,0.0012,0.4405,1.2139,0.0852,22.3257,17.6479,46.5964,100.4663,,417,720,147,258,152,537,83,741,462,,,0.0346,0.3425,0.0127,0.0215,0.0205,0.1153,0.0084,0.4319,0.2862,,9444,-924.1,172, , ,135.19,11.8375,28,19/7/2021 11:24:24 AM,
T8_plag5_rtoc,1 / 29 . ,,0.0282,16.9012,0.0383,0.0012,0.5752,1.6362,0.1411,47.4832,33.3108,100.1153,85.09310421,,0.0234,12.0792,0.023,0.0009,0.4471,1.2138,0.0851,22.1949,17.6295,46.4185,100.1153,,350,642,145,252,148,550,85,770,479,,,0.032,0.3405,0.0127,0.021,0.0204,0.1158,0.0085,0.431,0.2863,,9439.2,-922.7,172, , ,140.19,11.7981,29,19/7/2021 11:30:40 AM,
T8_plag5_rtoc,1 / 30 . ,,0.0024,16.8174,0.0333,0.0142,0.5891,1.7699,0.1496,47.4611,33.3549,100.1919,84.00237719,,0.002,12.0193,0.02,0.011,0.4579,1.313,0.0902,22.1846,17.6528,46.4411,100.1919,,409,684,144,247,147,513,84,787,468,,,0.0338,0.34,0.0125,0.021,0.0205,0.1187,0.0085,0.4312,0.2865,,9434.3,-921.3,172, , ,145.20,11.8017,30,19/7/2021 11:36:52 AM,
T8_plag5_rtoc,1 / 31 . ,,0.0179,17.087,0.0305,0.0027,0.5789,1.5958,0.151,47.5571,33.6666,100.6875,85.54320109,,0.0148,12.212,0.0183,0.0021,0.45,1.1838,0.091,22.2295,17.8178,46.6682,100.6875,,355,706,147,252,149,559,83,764,464,,,0.0313,0.3434,0.0128,0.021,0.0205,0.1148,0.0085,0.4313,0.2879,,9429.5,-919.9,172, , ,150.21,11.8698,31,19/7/2021 11:43:07 AM,
T8_plag5_rtoc,1 / 32 . ,,0.0013,16.8045,0.0178,0.0024,0.5636,1.5928,0.1317,47.3436,33.2699,99.7277,85.35933866,,0.0011,12.0101,0.0107,0.0019,0.4381,1.1817,0.0794,22.1297,17.6078,46.2673,99.7277,,344,720,148,256,149,534,85,767,477,,,0.0283,0.3404,0.0126,0.0214,0.0203,0.1139,0.0084,0.4303,0.286,,9424.7,-918.6,172, , ,155.21,11.747,32,19/7/2021 11:49:21 AM,
